player1_name,player1_age,player1_height,player1_ranking_points,player1_elo,winner_hand_1,winner_hand_2,player1_wins,player1_losses,player1_total_games,player1_W/total_games,player1_Wins_per_surface,player1_Losses_per_surface,player1_total_games_per_surface,player1_W/total_games_per_surface,player1_won_h2h,player2_name,player2_age,player2_height,player2_ranking_points,player2_elo,loser_hand_1,loser_hand_2,player2_wins,player2_losses,player2_total_games,player2_W/total_games,player2_Wins_per_surface,player2_Losses_per_surface,player2_total_games_per_surface,player2_W/total_games_per_surface,player2_won_h2h,games_h2h,player1_winrate,surface_1,surface_2,draw_size_1,draw_size_2,draw_size_3,draw_size_4,draw_size_5,best_of_3,round_1,round_2,round_3,round_4,round_5,round_6,round_7,outcome
Philipp Kohlschreiber,36.876112251900004,178.0,729.0,1619.9145038530628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Jannik Sinner,19.0417522245,,733.0,1566.0824062787046,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Laslo Djere,25.2484599589,,705.0,1559.296439022252,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Albert Ramos,32.6214921287,188.0,1130.0,1656.0841400305321,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Alexander Bublik,23.2060232717,,965.0,1666.6365598977097,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,Yannick Hanfmann,28.7994524298,,486.0,1494.9731076740734,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Maximilian Marterer,25.212867898699997,,118.0,1460.4229898213755,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Dennis Novak,27.0088980151,,695.0,1515.5126733264503,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Joao Sousa,31.4223134839,185.0,776.0,1537.7619910869514,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Hubert Hurkacz,23.550992470900002,,1353.0,1672.0304770128187,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Miomir Kecmanovic,21.0020533881,,1028.0,1683.689304839916,0.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,,0,Kei Nishikori,30.672142368200003,178.0,1345.0,1822.8664533130445,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
John Millman,31.2142368241,183.0,1096.0,1684.9202178223873,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,1,Jordan Thompson,26.3655030801,,829.0,1642.4908612174286,0.0,1.0,3.0,1.0,4.0,75.0,0.0,0.0,0.0,,0,1,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Federico Delbonis,29.9055441478,190.0,711.0,1554.2700111776214,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1,Juan Ignacio Londero,27.0444900753,,832.0,1574.6953505513738,0.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,,0,1,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Yoshihito Nishioka,24.9281314168,,1007.0,1711.900797277343,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Guido Pella,30.291581108800003,185.0,1310.0,1608.4675744884491,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Feliciano Lopez,38.945927446999995,188.0,908.0,1638.405150033329,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Pierre Hugues Herbert,29.4565366188,188.0,775.0,1666.0030018455693,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Emil Ruusuvuori,21.415468856900002,,648.0,1542.7250151470244,0.0,0.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,Marc Andrea Huesler,24.186173853499998,,139.0,1478.2203931905483,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Diego Schwartzman,28.041067761799997,170.0,2265.0,1735.665636830137,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,Sebastian Ofner,24.303901437399997,,341.0,1549.3525411387093,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Jannik Sinner,19.0417522245,,733.0,1584.541816568177,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,Laslo Djere,25.2484599589,,705.0,1579.6418457176403,0.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Yannick Hanfmann,28.7994524298,,486.0,1518.2923766264012,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Dusan Lajovic,30.1711156742,180.0,1695.0,1599.9816152659719,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Hubert Hurkacz,23.550992470900002,,1353.0,1682.1376648364908,1.0,0.0,2.0,2.0,4.0,50.0,1.0,0.0,1.0,100.0,0,Maximilian Marterer,25.212867898699997,,118.0,1478.9389140172466,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Miomir Kecmanovic,21.0020533881,,1028.0,1705.7764820182617,0.0,1.0,2.0,1.0,3.0,66.66666666666667,1.0,0.0,1.0,100.0,0,Jordan Thompson,26.3655030801,,829.0,1660.4351494084985,0.0,1.0,4.0,1.0,5.0,80.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nikoloz Basilashvili,28.5201916496,185.0,1395.0,1654.8704441726736,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,Federico Delbonis,29.9055441478,190.0,711.0,1571.2095506762016,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Feliciano Lopez,38.945927446999995,188.0,908.0,1655.6734117893668,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,Guido Pella,30.291581108800003,185.0,1310.0,1629.094946314239,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Fabio Fognini,33.273100616,178.0,2400.0,1699.4769448881063,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Marc Andrea Huesler,24.186173853499998,,139.0,1497.1572739761118,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Laslo Djere,25.2484599589,,705.0,1595.8674827547097,0.0,1.0,2.0,1.0,3.0,66.66666666666667,2.0,0.0,2.0,100.0,0,Diego Schwartzman,28.041067761799997,170.0,2265.0,1743.8233043467208,0.0,1.0,2.0,2.0,4.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Maximilian Marterer,25.212867898699997,,118.0,1503.3578540591734,0.0,0.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,Yannick Hanfmann,28.7994524298,,486.0,1537.9864825454363,1.0,0.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Miomir Kecmanovic,21.0020533881,,1028.0,1719.700210116275,0.0,1.0,3.0,1.0,4.0,75.0,2.0,0.0,2.0,100.0,0,Federico Delbonis,29.9055441478,190.0,711.0,1590.9895011489104,1.0,0.0,2.0,1.0,3.0,66.66666666666667,2.0,0.0,2.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Feliciano Lopez,38.945927446999995,188.0,908.0,1670.4518102674235,0.0,0.0,2.0,1.0,3.0,66.66666666666667,2.0,0.0,2.0,100.0,0,Marc Andrea Huesler,24.186173853499998,,139.0,1521.5469004646443,1.0,0.0,2.0,0.0,2.0,100.0,2.0,0.0,2.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannick Hanfmann,28.7994524298,,486.0,1552.3970349527597,0.0,0.0,3.0,0.0,3.0,100.0,3.0,0.0,3.0,100.0,0,Laslo Djere,25.2484599589,,705.0,1618.2970536401083,0.0,1.0,3.0,1.0,4.0,75.0,3.0,0.0,3.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Marc Andrea Huesler,24.186173853499998,,139.0,1544.0130802871026,0.0,1.0,3.0,0.0,3.0,100.0,3.0,0.0,3.0,100.0,0,Miomir Kecmanovic,21.0020533881,,1028.0,1730.0299172440807,0.0,0.0,4.0,1.0,5.0,80.0,3.0,0.0,3.0,100.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miomir Kecmanovic,21.0020533881,,1028.0,1738.1979546248424,0.0,1.0,5.0,1.0,6.0,83.33333333333333,4.0,0.0,4.0,100.0,0,Yannick Hanfmann,28.7994524298,,486.0,1571.3959649652595,0.0,0.0,4.0,0.0,4.0,100.0,4.0,0.0,4.0,100.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alejandro Davidovich Fokina,21.2785763176,,801.0,1547.5751443045244,0.0,1.0,3.0,1.0,4.0,75.0,0.0,0.0,0.0,,1,Dusan Lajovic,30.2094455852,180.0,1695.0,1580.2875093469368,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Milos Raonic,29.7166324435,196.0,1995.0,1827.358450435119,0.0,1.0,6.0,2.0,8.0,75.0,0.0,0.0,0.0,,1,Adrian Mannarino,32.2108145106,183.0,1271.0,1636.3994376073372,1.0,0.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Facundo Bagnis,30.546201231999998,,426.0,1417.7260003616725,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Andrey Rublev,22.9021218344,,2414.0,1887.8843278003228,1.0,0.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hubert Hurkacz,23.5893223819,,1398.0,1657.718724794564,0.0,1.0,2.0,3.0,5.0,40.0,1.0,1.0,2.0,50.0,0,Daniel Evans,30.3134839151,175.0,1384.0,1745.0855751016234,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Joao Sousa,31.460643394899996,185.0,776.0,1527.6548032632793,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1,John Millman,31.252566735100004,183.0,1131.0,1666.9759296313173,0.0,1.0,2.0,3.0,5.0,40.0,0.0,1.0,1.0,0.0,0,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jannik Sinner,19.0800821355,,743.0,1568.3161795311075,0.0,0.0,1.0,2.0,3.0,33.333333333333336,1.0,1.0,2.0,50.0,1,Benoit Paire,31.3538672142,196.0,1738.0,1643.1160937541215,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Miomir Kecmanovic,21.0403832991,,1258.0,1747.0568432008224,1.0,0.0,6.0,1.0,7.0,85.71428571428571,5.0,0.0,5.0,100.0,0,Yoshihito Nishioka,24.9664613279,,1007.0,1691.273425451553,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grigor Dimitrov,29.3333333333,188.0,1885.0,1743.5905570141988,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,Gianluca Mager,25.787816564,,713.0,1574.6177268779916,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Guido Pella,30.3299110198,185.0,1310.0,1614.3165478361823,1.0,0.0,1.0,2.0,3.0,33.333333333333336,1.0,1.0,2.0,50.0,0,Denis Shapovalov,21.4182067077,,2345.0,1801.3665493071665,1.0,0.0,5.0,2.0,7.0,71.42857142857143,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pedro Martinez,23.3867214237,,548.0,1516.1669588092236,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Sam Querrey,32.93908282,198.0,1045.0,1695.3766399267872,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Kevin Anderson,34.3271731691,203.0,500.0,1826.7536509199133,1.0,0.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,Ugo Humbert,22.2203969884,,1146.0,1660.033053789817,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marin Cilic,31.961670089000002,198.0,1225.0,1736.7271830310128,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,Alexander Bublik,23.2443531828,,965.0,1643.317290945382,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Nikoloz Basilashvili,28.5585215606,185.0,1395.0,1635.0904936999648,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0,Lorenzo Sonego,25.3470225873,,1030.0,1523.5725260632457,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Casper Ruud,21.7303216975,,1359.0,1683.1273348262673,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,Karen Khachanov,24.3175906913,,2200.0,1755.1142238277705,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Christian Garin,24.2929500342,,1900.0,1691.5016720113254,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,Borna Coric,23.832991101999998,,1670.0,1707.2652273850629,0.0,1.0,5.0,2.0,7.0,71.42857142857143,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stefano Travaglia,28.741957563299998,,719.0,1475.3951225131673,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Taylor Fritz,22.8802190281,,1625.0,1728.0306217916286,0.0,1.0,3.0,2.0,5.0,60.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Jan Lennard Struff,30.3901437372,,1450.0,1791.702514092974,0.0,1.0,5.0,2.0,7.0,71.42857142857143,0.0,0.0,0.0,,0,Federico Coria,28.517453798800002,,607.0,1506.605902209758,0.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dominik Koepfer,26.379192334000003,,652.0,1532.180200982762,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Alex De Minaur,21.574264202600002,,1665.0,1832.6762390082567,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Albert Ramos,32.659822039699996,188.0,1130.0,1635.7387333351437,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0,Kei Nishikori,30.7104722793,178.0,1345.0,1800.7792761346989,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lorenzo Musetti,18.5352498289,,207.0,1497.1852592382288,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Stan Wawrinka,35.4661190965,183.0,2185.0,1851.4413876776491,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Felix Auger Aliassime,20.1013004791,,1976.0,1757.1791435576554,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,Filip Krajinovic,28.5475701574,185.0,1583.0,1802.491502510163,0.0,1.0,5.0,2.0,7.0,71.42857142857143,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marco Cecchinato,27.956194387399997,,526.0,1428.4624404981316,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0,Kyle Edmund,25.6837782341,,1085.0,1743.6771807146415,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Tennys Sandgren,29.149897330599998,,1013.0,1651.8187511300775,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,Salvatore Caruso,27.748117727600004,,703.0,1531.1195108359311,0.0,1.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rafael Nadal,34.283367556500004,185.0,9850.0,2130.0162940593636,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Pablo Carreno Busta,29.177275838499998,188.0,2130.0,1802.48293023423,0.0,1.0,6.0,2.0,8.0,75.0,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Milos Raonic,29.7166324435,196.0,1995.0,1835.3546341295425,0.0,1.0,7.0,2.0,9.0,77.77777777777777,1.0,0.0,1.0,100.0,0,Dusan Lajovic,30.2094455852,180.0,1695.0,1594.7854850904166,0.0,1.0,1.0,3.0,4.0,25.0,1.0,1.0,2.0,50.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hubert Hurkacz,23.5893223819,,1398.0,1677.6594044680828,0.0,1.0,3.0,3.0,6.0,50.0,2.0,1.0,3.0,66.66666666666667,0,Andrey Rublev,22.9021218344,,2414.0,1889.8873323624111,0.0,1.0,5.0,2.0,7.0,71.42857142857143,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
John Millman,31.252566735100004,183.0,1131.0,1676.8830826155283,0.0,1.0,3.0,3.0,6.0,50.0,1.0,1.0,2.0,50.0,0,Diego Schwartzman,28.079397672800003,170.0,2265.0,1721.3937334613222,0.0,1.0,2.0,3.0,5.0,40.0,1.0,1.0,2.0,50.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jannik Sinner,19.0800821355,,743.0,1587.708590904588,0.0,0.0,2.0,2.0,4.0,50.0,2.0,1.0,3.0,66.66666666666667,0,Stefanos Tsitsipas,22.0917180014,,5175.0,1937.115445197776,0.0,1.0,5.0,2.0,7.0,71.42857142857143,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Yoshihito Nishioka,24.9664613279,,1007.0,1709.8204975292,0.0,1.0,1.0,2.0,3.0,33.333333333333336,1.0,1.0,2.0,50.0,0,Grigor Dimitrov,29.3333333333,188.0,1885.0,1752.3696126688346,1.0,0.0,3.0,2.0,5.0,60.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Denis Shapovalov,21.4182067077,,2345.0,1809.4984606991543,1.0,0.0,6.0,2.0,8.0,75.0,1.0,0.0,1.0,100.0,0,Pedro Martinez,23.3867214237,,548.0,1539.7582757626492,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Fabio Fognini,33.311430527,178.0,2400.0,1675.0873183995739,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Ugo Humbert,22.2203969884,,1146.0,1683.1711632937931,0.0,1.0,2.0,2.0,4.0,50.0,1.0,0.0,1.0,100.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marin Cilic,31.961670089000002,198.0,1225.0,1748.526233407995,0.0,1.0,3.0,2.0,5.0,60.0,1.0,0.0,1.0,100.0,0,David Goffin,29.7713894593,163.0,2555.0,1802.6390612468936,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Lorenzo Sonego,25.3470225873,,1030.0,1544.538731097405,0.0,1.0,1.0,2.0,3.0,33.333333333333336,1.0,0.0,1.0,100.0,0,Casper Ruud,21.7303216975,,1359.0,1702.395815224621,0.0,1.0,3.0,2.0,5.0,60.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stefano Travaglia,28.741957563299998,,719.0,1501.3361562953178,0.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,Borna Coric,23.832991101999998,,1670.0,1722.5397865479447,0.0,1.0,6.0,2.0,8.0,75.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Federico Coria,28.517453798800002,,607.0,1533.4120170374447,0.0,1.0,2.0,1.0,3.0,66.66666666666667,1.0,0.0,1.0,100.0,0,Matteo Berrettini,24.424366871999997,,2940.0,1805.7882099832175,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dominik Koepfer,26.379192334000003,,652.0,1559.3605561806492,1.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,Gael Monfils,34.0369609856,193.0,2860.0,1873.5627127262094,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Kei Nishikori,30.7104722793,178.0,1345.0,1809.7032703805564,0.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,2.0,50.0,0,Lorenzo Musetti,18.5352498289,,207.0,1525.500719053474,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
